OG	Pame	Pful	Esin	Bger	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6
OG0009206	Pame_08040.t1	Pful_11674.t1	Esin_18333-PA	Bger_03391.t2	46.1071	51.1006	25.3683	43.615	40.3114	36.2563	38.1406	49.9913	25.5258	35.463	33.9639	20.2423	14.0033	10.8416	7.22984	9.06289	12.1597	15.3158	3.96981	5.68005	2.57145	4.54797	5.50706	1.14942
OG0009207	Pame_08041.t1	Pful_11673.t1	Esin_18334-PA	Bger_03393.t1	473.012	504.708	594.708	473.681	674.388	592.125	747.043	872.827	623.231	678.656	977.576	664.568	37.2395	34.5628	19.6011	23.1419	42.2254	42.441	146.973	103.053	124.343	105.834	138.262	117.059
OG0009208	Pame_04240.t1	Pful_8086.t1	Esin_18336-PA	Bger_03394.t1	5.86939	6.59986	4.65066	3.90878	4.40358	4.25082	5.16728	5.41278	5.14516	5.53286	5.74642	4.86968	2.15367	2.72262	1.14108	1.15975	1.28279	4.28099	4.41518	2.01051	4.94384	4.12688	5.37278	3.74504
OG0009209	Pame_08042.t1	Pful_11672.t1	Esin_18337-PA	Bger_03395.t1	76.3347	82.8241	84.6016	70.7277	62.666	65.9584	67.4794	68.2171	62.9798	78.1638	66.7526	55.9689	59.9684	38.1659	24.9452	24.86	35.3514	48.2754	59.2868	55.5434	81.2252	69.2413	92.0679	50.3091
OG0009210	Pame_13175.t1	Pful_14732.t1	Esin_18344-PA	Bger_03397.t1	0	1.83512	2.23025	0.189704	1.8541	0.881633	0.77387	0.820584	0.277115	0	1.86318	0.607466	0.387781	2.33698	0	0.585837	0.905595	1.07536	6.06381	11.4732	12.1794	10.1205	16.2921	1.93445
OG0009211	Pame_05060.t1	Pful_5946.t1	Esin_14930-PA	Bger_03399.t1	17.9538	12.4239	11.2953	11.6091	10.9422	10.8062	14.67	15.1215	11.1562	11.0439	11.4452	12.6496	20.8162	15.3429	15.2442	9.6226	21.5568	25.534	95.3261	86.3895	141.187	100.644	135.468	64.8955
OG0009212	Pame_05053.t1	Pful_5950.t1	Esin_14923-PA	Bger_03405.t1	0.368807	0.433476	0	0.27533	0	0	0	0	0	0	5.12197	0	0.287109	0.459598	0	0.249693	0.170177	0.330249	0.371083	0.251962	0.226499	0.461277	1.22516	0.234103
OG0009213	Pame_05051.t1	Pful_5951.t1	Esin_14922-PA	Bger_03406.t1	0.534595	0	0.660581	0.306198	5.73291	0.75924	1.28795	1.69283	0.433382	0.440071	1.09249	1.07136	2.79936	2.00529	3.25983	2.00741	3.91403	4.03682	0.508373	0.636905	1.6347	0.867903	2.68581	0.322811
OG0009214	Pame_05050.t1	Pful_5952.t1	Esin_14921-PA	Bger_03407.t1	0.154162	0.102502	0.213373	0.147033	0.112763	0.881278	0.336299	0.258576	0.176976	0.295889	0.597904	0.181664	31.014	8.64104	4.37363	11.0224	60.4778	27.4334	1.87721	9.18581	3.64657	14.6203	14.1712	1.74356
OG0009215	Pame_07537.t2	Pful_20647.t2	Esin_03014-PA	Bger_03408.t3	38.2589	41.6454	21.2109	29.0009	17.7029	22.9946	37.4665	33.7717	31.2395	40.6444	36.805	23.9234	4.33365	2.75086	1.86367	2.65651	4.7022	5.41021	0.125165	2.29808	0.246845	7.27579	1.51809	0.110977
OG0009216	Pame_12410.t1	Pful_7426.t1	Esin_15097-PA	Bger_03412.t1	21.9982	33.5191	26.9923	20.3003	33.9024	25.3577	2.83591	3.0101	1.18143	1.82668	3.53414	1.37188	16.5606	5.16469	7.06109	4.18803	6.94102	10.8503	13.9062	10.7171	8.7554	8.28735	13.4897	10.4009
OG0009217	Pame_07661.t1	Pful_15068.t4	Esin_18596-PA	Bger_03413.t1	3.86335	5.5012	4.56039	3.73837	3.95052	3.32278	2.91952	7.4324	5.99086	1.92382	9.41422	2.26351	15.7807	3.42018	2.59732	4.69326	19.5145	4.78647	16.771	20.5845	25.48	13.3655	20.8486	8.87365
OG0009218	Pame_07523.t1	Pful_20707.t1	Esin_03002-PA	Bger_03414.t1	65.7407	73.9212	63.3217	62.5484	91.6483	68.094	18.5475	27.0945	22.3431	17.745	22.7156	13.1225	16.1704	14.4391	6.3248	8.94675	15.493	19.5752	21.8727	16.9058	18.2648	17.3815	24.4768	16.0203
OG0009219	Pame_12407.t1	Pful_7422.t1	Esin_15090-PB	Bger_03417.t1	1.70601	2.11784	0.584491	1.1641	0.84014	1.02191	2.01488	1.49263	1.06731	1.94316	1.31781	1.01176	14.2498	13.4144	7.4112	8.30122	12.6923	15.0594	12.3802	13.4752	14.8222	15.782	17.205	7.77346
OG0009220	Pame_07779.t1	Pful_4560.t1	Esin_02815-PA	Bger_03420.t1	7.35632	7.72311	6.80397	6.83068	8.07746	6.62929	17.4228	19.1758	10.6089	15.563	20.9467	12.5067	10.802	8.96739	4.32641	7.12755	13.0834	12.9621	12.2878	6.17803	7.98392	7.57017	12.357	7.71401
OG0009221	Pame_07494.t1	Pful_20694.t2	Esin_18612-PA	Bger_03421.t1	1.37058	6.23904	2.51522	4.80783	6.43067	5.37473	0	0	0.10119	0	0.085152	0.152544	0	0.228642	0	0	0	0	0.433053	2.94204	0.470293	0	0	0
OG0009223	Pame_07645.t1	Pful_15062.t1	Esin_18626-PA	Bger_03426.t1	28.6264	34.5398	16.3336	21.9347	22.4162	19.7172	20.1418	22.6001	19.9427	25.6886	27.1668	16.651	21.8679	20.0004	11.4482	15.6209	16.7363	19.6572	0	0	0	0	0	0
OG0009224	Pame_07468.t1	Pful_20675.t1	Esin_18606-PA	Bger_03428.t1	1.36191	1.81406	0.493344	1.2769	1.31845	1.12702	1.49903	2.74025	0.799914	1.19213	1.60783	0.509857	2.80522	3.07854	1.44802	2.82723	3.21537	5.0667	0	0	0	0	0	0
OG0009225	Pame_07467.t1	Pful_20674.t1	Esin_18609-PA	Bger_03429.t1	83.376	83.6811	98.4809	59.5785	89.7996	78.6391	90.8496	90.4467	88.5479	91.9679	98.2521	64.6055	47.3933	44.591	28.7727	38.0162	58.9249	65.1867	162.162	141.951	178.841	147.834	166.739	161.935
OG0009226	Pame_07490.t2	Pful_20691.t2	Esin_18615-PB	Bger_03430.t2	4.32673	6.28163	2.00631	2.84306	4.67405	4.26415	3.37694	4.07881	3.08029	3.18731	3.4895	2.07498	4.86768	3.77066	2.65532	4.45662	3.72081	6.09292	1.55219	1.51918	2.49416	1.63069	3.04167	0.972463
OG0009227	Pame_07502.t1	Pful_20702.t1	Esin_03008-PA	Bger_03433.t3	1.51187	1.20946	1.15282	0.884921	1.3777	1.53134	6.2096	8.88843	5.09169	5.93498	10.2148	3.87348	0	0	0	0	0	0	1.9255	1.61599	1.42756	1.59781	2.28687	0.848179
OG0009228	Pame_07640.t2	Pful_15065.t1	Esin_18604-PA	Bger_03435.t2	1.67235	4.19435	1.92593	4.24616	3.4182	2.69317	3.09344	3.67922	2.86303	5.50469	5.56871	2.56576	5.69675	5.13835	3.38301	4.31243	7.67739	6.99198	3.77091	3.11487	1.27181	1.51757	1.93685	1.78312
OG0009229	Pame_12412.t3	Pful_7428.t1	Esin_15085-PB	Bger_03434.t1	3.14702	4.28697	6.37772	12.4179	6.45974	7.43768	10.1356	8.7384	4.29851	7.72827	10.1438	5.7013	38.5642	50.6606	12.1749	27.9493	37.7675	80.2533	6.05228	7.93592	4.44243	6.67521	7.81133	2.90806
OG0009230	Pame_07489.t1	Pful_20690.t1	Esin_18618-PA	Bger_03438.t1	12.4617	15.3216	8.11876	8.94846	11.3537	8.83559	15.8082	15.8844	12.2824	13.4743	20.8224	7.72396	1.07712	1.00357	0.432429	0.635456	0.765239	1.83864	28.6332	21.5271	24.3388	20.6762	29.9015	20.4854
OG0009231	Pame_07487.t1	Pful_20688.t1	Esin_18621-PA	Bger_03439.t1	11.3103	8.99314	5.6646	10.0617	9.766	8.90823	16.5721	18.5548	11.3762	12.6272	18.2124	9.11334	0.716613	1.18371	0.480149	0.570581	0.510266	0.800761	15.2455	14.8323	14.5958	12.1661	19.774	12.76
OG0009232	Pame_12408.t1	Pful_7423.t1	Esin_15102-PB	Bger_03440.t1	2.55587	3.21732	6.73585	2.65955	4.43089	2.3486	1.19417	0.862275	0.624223	0.641121	1.40262	0.199285	2.14648	1.44335	0.766268	1.7301	2.63216	2.8023	0.193146	1.27796	0.207903	1.88584	0	0.865427
OG0009233	Pame_07503.t1	Pful_20703.t1	Esin_03017-PA	Bger_03442.t1	0.456186	0.665224	0.352855	0.529502	0.438816	0.445198	2.11062	2.12893	1.69087	1.74771	2.46842	1.2008	0.299826	0.145539	0.113675	0.122027	0.237828	0.412825	0.219645	0.103105	0.108752	0.111742	0.169167	0.143669
OG0009234	Pame_07647.t1	Pful_15061.t1	Esin_18622-PA	Bger_03443.t1	2.8154	3.04631	1.20221	1.65665	2.13474	2.0419	1.72732	3.3971	2.72459	2.5641	3.54942	1.44655	4.78878	3.89184	2.5959	3.14945	4.75146	5.14551	52.9337	36.5655	42.8446	34.7796	58.8651	30.7222
OG0009235	Pame_07493.t1	Pful_20693.t1	Esin_18613-PA	Bger_03444.t1	37.9589	31.9279	28.6933	23.3867	29.0552	15.6565	45.6982	56.9163	37.3075	43.8422	63.7194	24.3286	15.0839	11.231	5.7748	6.74662	14.2546	17.0516	51.1598	41.4527	66.3084	41.2188	69.4035	37.0332
OG0009236	Pame_07488.t1	Pful_20689.t1	Esin_18617-PA	Bger_03445.t2	15.6402	21.6826	16.474	12.9328	17.0518	18.127	20.5679	24.2224	24.9	19.9923	37.4216	17.353	6.13279	5.0561	2.18955	3.1864	7.39491	6.91778	66.7035	50.6847	66.0106	51.8887	67.7485	50.6533
OG0009237	Pame_07660.t2	Pful_15067.t1	Esin_18603-PB	Bger_03446.t1	0	0.114416	0.282475	0.734417	0.191999	0.10712	0	0	0.440666	0.111836	0.123406	0	0.217978	0.119241	0	0.094044	0	0.31223	9.61343	8.06432	7.39433	3.83959	9.33639	3.2654
OG0009238	Pame_07525.t1	Pful_20710.t1	Esin_09844-PA	Bger_03447.t1	63.2786	77.5113	59.1331	48.1567	72.3548	66.3272	104.661	99.1303	63.2759	81.0147	120.197	53.8986	54.9085	58.1874	36.8953	29.314	64.731	74.3042	29.4735	18.3722	28.3499	22.4238	36.21	22.9155
OG0009239	Pame_07778.t1	Pful_4561.t1	Esin_18637-PA	Bger_03451.t1	7.58648	14.6841	7.98121	11.7437	8.17185	8.36912	6.85342	7.97727	4.46592	6.63234	4.2882	4.32758	17.5699	11.719	7.63101	8.2166	12.9821	20.1009	2.81951	5.54081	6.60861	9.27521	10.9283	1.23956
OG0009240	Pame_07773.t1	Pful_4565.t1	Esin_18635-PA	Bger_03456.t2	2.31367	3.00806	0.815685	1.70926	2.36942	1.09766	3.44494	2.54174	1.21695	3.58467	3.62887	1.36782	22.7586	24.7663	5.0864	14.6642	49.6289	28.3945	8.89344	9.72356	5.76609	7.4301	8.68907	6.01392
OG0009241	Pame_12411.t1	Pful_7427.t1	Esin_15087-PA	Bger_03457.t2	6.63879	7.33939	4.22156	5.63635	5.82759	5.91977	4.68122	4.64172	3.64793	4.6481	4.80479	3.86526	19.4027	20.6875	8.6228	16.2517	22.5053	32.3025	9.10305	8.40055	6.34307	7.02472	13.0147	5.92508
OG0009242	Pame_04714.t1	Pful_15127.t1	Esin_14938-PA	Bger_03469.t1	0	0	0	0	0	0	0	0	0	0	0	0	0.274221	0	0	0.239497	0.320771	0.310383	0	0.435151	0	0	0	0
OG0009243	Pame_04723.t1	Pful_15131.t2	Esin_14935-PA	Bger_03471.t2	11.9942	2.74606	1.48072	6.65253	4.77324	5.34953	13.5499	13.607	9.52994	20.7824	18.9227	29.3009	21.9355	13.5969	5.93276	14.2654	24.0642	38.5835	58.8886	48.0395	41.6195	49.9081	52.7611	31.6177
OG0009244	Pame_05062.t1	Pful_5945.t2	Esin_14931-PA	Bger_03473.t1	0.150343	0.365434	0.378081	0.05983	0.151299	0.381003	0.141665	0.078455	0	0.12414	0.339594	0.061837	0.06232	0.462524	0.111157	0.153886	0.223436	0.217186	0	0.047451	0.160505	0.164318	0.046483	0.198372
OG0009245	Pame_07812.t1	Pful_4524.t1	Esin_03215-PA	Bger_03477.t2	1.13851	2.06691	3.67601	1.33343	2.29379	1.6098	1.08197	1.48487	1.90142	1.22798	3.19664	0.695814	2.90418	1.89146	1.78445	2.16872	3.27924	3.22943	30.3138	26.9428	20.2057	20.281	29.0906	23.2001
OG0009246	Pame_07554.t2	Pful_20627.t2	Esin_03211-PA	Bger_03478.t1	1.92422	2.03153	1.16728	2.08665	0.960037	1.19567	1.56392	1.49903	0.968763	1.81065	1.49229	0.767669	6.12575	4.82576	3.01872	3.96959	6.40058	5.67327	9.04261	4.5837	6.66695	5.99589	8.77813	4.46358
OG0009247	Pame_07553.t1	Pful_20628.t1	Esin_03219-PA	Bger_03479.t1	12.8435	12.2441	10.3291	9.9318	13.3221	8.51577	19.7202	18.1556	13.1036	14.7883	27.341	10.0925	6.27706	3.54358	2.95518	5.23381	6.68217	9.10723	14.3008	10.189	12.2631	10.9999	16.8331	8.18108
OG0009248	Pame_07665.t1	Pful_15073.t1	Esin_18592-PA	Bger_03482.t1	4.56033	5.60291	5.07029	5.92959	5.60594	5.15609	18.1855	17.9043	13.297	18.7049	18.8958	10.7443	6.35657	4.96708	3.16125	3.74405	5.33943	6.89081	29.1267	23.7217	33.5499	25.2783	38.4546	18.8182
OG0009249	Pame_07549.t1	Pful_20633.t2	Esin_03232-PA	Bger_03483.t2	9.36634	9.80279	5.78713	7.11535	11.2452	9.69237	18.8925	28.4997	18.5521	14.5588	35.1586	12.0421	8.31907	5.072	6.33354	4.03917	13.4757	8.17695	6.0094	6.7504	8.99489	7.48671	19.3485	3.85381
OG0009250	Pame_07666.t1	Pful_15074.t1	Esin_18593-PB	Bger_03489.t1	0	0.171859	0.141901	0	0.190021	0.106443	0.267476	0.344747	0	0.466968	0.638537	0.15486	9.01539	7.01942	4.49264	7.48287	4.99373	9.2789	4.36797	4.10286	3.38527	2.76635	4.7717	2.48786
OG0009251	Pame_13904.t1	Pful_20030.t1	Esin_18800-PA	Bger_03496.t1	10.1775	7.90836	8.61399	13.8686	9.69636	11.7429	0.047964	0.052938	0.108571	0.041809	0.274387	0	1.61429	1.01508	0.637259	0.454666	0.96079	1.26218	1.85376	0.195058	0.065812	0.06674	0.047298	0.112076
OG0009252	Pame_07527.t1	Pful_20712.t1	Esin_03064-PA	Bger_03499.t1	7.72405	10.3429	5.91207	6.20178	13.3301	6.64591	7.71686	12.6742	14.8641	17.1104	18.4468	3.57213	0.723464	0.768044	0.364973	0.352701	0.481304	0.655147	11.7495	6.70543	7.82397	7.18406	11.6601	7.90269
OG0009253	Pame_07540.t1	Pful_20644.t1	Esin_14371-PA	Bger_03498.t1	3.76106	6.81884	5.29565	3.99322	9.05754	4.56382	13.2229	13.7123	8.86612	9.10687	16.8755	6.2481	2.10942	2.39755	0.654284	1.21403	2.15626	2.62182	20.6139	8.82606	13.5122	8.43528	17.2107	10.7638
OG0009254	Pame_13884.t1	Pful_20011.t1	Esin_18821-PA	Bger_03505.t2	63.0936	84.0443	51.0837	74.1031	65.0996	46.8696	54.9347	39.5341	47.866	62.2789	53.6826	52.9533	23.7112	42.6293	14.4267	34.0318	5.48555	28.1476	33.9011	17.3837	16.3536	37.6922	35.9903	26.8685
OG0009256	Pame_13686.t1	Pful_16150.t1	Esin_18804-PA	Bger_03511.t1	0.186377	0.406766	0.32909	0.309507	0.710256	0.297238	1.93874	1.0768	1.53676	0.514642	3.34687	1.25131	4.4708	1.65799	0.973573	2.51938	6.93394	7.4988	0.281747	0.316023	0.389746	0.280479	0.339643	0.213502
OG0009257	Pame_13687.t1	Pful_16149.t2	Esin_18806-PA	Bger_03512.t2	0.951032	0.941679	1.20331	1.47998	1.13749	1.8596	2.38322	1.81433	1.51494	0.900563	1.21635	1.52467	2.84279	1.89905	0.741981	1.31684	3.27101	3.45247	16.6302	14.7457	19.747	11.8437	20.3382	14.2264
OG0009258	Pame_13688.t1	Pful_16148.t1	Esin_18824-PA	Bger_03513.t1	2.31379	2.81121	2.32544	2.66354	2.68999	3.82039	2.41486	2.50892	2.15222	1.33381	1.67299	1.26366	19.7076	26.9395	11.9281	15.22	20.0705	29.3586	0	0.848285	5.90594	0	0	0
OG0009259	Pame_13692.t1	Pful_16143.t1	Esin_18826-PA	Bger_03519.t1	30.5737	38.1544	38.6974	24.634	32.7815	33.9843	65.2398	71.3384	63.5148	56.911	67.3325	47.454	59.2009	38.4444	17.6011	31.1748	85.0159	66.9586	261.866	301.832	329.447	261.361	301.317	272.496
OG0009260	Pame_13693.t1	Pful_16142.t1	Esin_18828-PA	Bger_03520.t1	0.64691	0.99795	0.704224	1.24835	0.532947	0.730637	0.891502	0.306818	0.377402	0.580935	0.370585	0.384673	7.83618	6.16894	5.30294	5.4986	4.0047	13.4469	3.26953	2.23719	2.77338	2.37009	3.44628	2.08439
OG0009262	Pame_14105.t1	Pful_18499.t1	Esin_18731-PA	Bger_03527.t1	5.91146	7.62448	5.73647	6.24132	8.51676	7.20817	7.32815	8.87789	5.86785	7.6957	10.6728	6.38599	10.2216	9.11088	4.63242	5.18936	11.3054	7.90383	15.5963	8.78157	8.81015	9.79074	16.1866	8.46319
OG0009263	Pame_14102.t1	Pful_18494.t1	Esin_18732-PA	Bger_03529.t1	0	0	0	0	0	0	0	0	0	0	1.72239	0	0.182929	0	0.073027	0	0.218021	0.211787	1.39219	0	0	1.464	1.1156	1.48081
OG0009264	Pame_14099.t1	Pful_18492.t3	Esin_18734-PA	Bger_03531.t2	0.12974	0.173987	0.092216	0.115244	0.208772	0.145664	0.205027	0.421259	0.049465	0.057332	0.188345	0.066886	0.57813	0.704943	0.486867	0.588983	0.731447	0.823612	1.38564	1.40941	1.22266	0.980688	2.64726	0.628457
OG0009265	Pame_14094.t1	Pful_18485.t1	Esin_18737-PA	Bger_03536.t1	15.9317	21.615	20.1298	17.3548	18.7881	23.4869	29.4504	16.4926	21.4942	40.9122	19.9832	21.1885	0.258502	0.03686	0.028989	0.142855	0.169204	0.042246	17.925	23.8631	17.9884	25.8903	34.6355	25.5182
OG0009266	Pame_01014.t1	Pful_19699.t1	Esin_02954-PA	Bger_03538.t1	205.66	223.596	249.604	147.591	261.48	206.632	210.576	268.596	255.54	188.286	194.677	141.137	6.238	6.23428	3.63752	5.65412	9.323	10.1759	543.204	588.418	739.761	583.61	643.186	672.808
OG0009267	Pame_01007.t1	Pful_19705.t1	Esin_10910-PA	Bger_03539.t2	3.41537	4.21989	3.48025	2.52507	2.37454	2.81067	2.78948	3.94785	3.54461	3.58914	3.94342	2.02173	1.14623	0.491351	0.219417	0.643907	1.58484	1.66673	5.6534	3.55961	6.76961	4.01897	12.4554	2.33702
OG0009268	Pame_01006.t1	Pful_19706.t1	Esin_10908-PA	Bger_03541.t1	2.54237	3.53646	2.80466	3.86684	3.78447	2.159	2.17612	2.33631	1.45039	2.02342	1.93208	1.24587	2.63079	1.27818	0.502809	0.992406	3.35321	4.39072	4.86135	3.54815	1.91163	2.03918	5.05489	3.08354
OG0009269	Pame_18860.t1	Pful_4234.t1	Esin_02637-PA	Bger_03544.t1	0	0	0.076526	0	0	0.087175	0.217291	0.358037	0.122295	0.093382	2.05738	0	0	0.463999	0	0.126041	0.171774	0.166669	0.105795	0.166172	0.112479	0.057626	0.305579	0.028945
OG0009270	Pame_18856.t1	Pful_4246.t1	Esin_02643-PA	Bger_03547.t1	2.50928	3.29288	1.94742	2.87104	4.58827	2.19567	9.05514	14.749	7.7264	1.51924	6.32389	8.35031	7.99988	3.85388	3.39795	2.92645	16.1169	5.54192	15.3485	6.51113	6.90426	6.26237	9.34506	11.322
OG0009271	Pame_18853.t1	Pful_4244.t1	Esin_02647-PA	Bger_03553.t1	0.163062	0.493378	0.647786	0.25401	0.164716	0.184554	0	0.193707	0.198008	0	0	0.144987	2.2566	1.47541	1.72999	2.88756	1.05627	1.91501	0.853675	5.53025	0.395594	0.924602	0.752012	0.550557
OG0009272	Pame_18843.t1	Pful_4235.t1	Esin_02656-PA	Bger_03554.t2	0.480925	1.89417	0.719505	0.188904	0.786929	0.407446	37.7146	23.8113	16.1829	2.15918	7.19296	22.6857	17.5388	38.7507	6.6337	12.8897	23.2833	52.6594	7.596	2.67942	5.92255	5.11012	8.68375	2.77116
OG0009273	Pame_18844.t1	Pful_4236.t1	Esin_02650-PB	Bger_03557.t2	0.121128	0.220175	0.120791	0.047566	0.12197	0.136836	0.230499	2.34686	1.17019	0.600326	3.00876	0.447078	5.05296	4.11237	2.01948	2.51397	6.28369	7.15684	2.14355	11.6712	5.71121	2.97853	8.32433	2.10535
OG0009274	Pame_18849.t1	Pful_4241.t2	Esin_02649-PA	Bger_03561.t1	0.239917	9.42122	0	0.354088	1.72792	3.56142	0.739132	12.3112	1.32949	0.808502	5.13507	0.970631	2.07256	1.31371	0.687256	1.34607	1.69436	1.74622	145.661	26.857	50.2642	17.7971	71.1014	26.9604
OG0009275	Pame_18852.t1	Pful_4243.t1	Esin_02648-PA	Bger_03562.t1	0.39746	0.641734	0.395512	0.674138	0.667138	0.449336	0.377294	0.55291	0	0.272359	0.536002	0.162141	4.35699	3.26986	1.16024	3.60811	6.19204	4.35354	0	1.69564	0.206506	0	0.073925	0.107441
OG0009276	Pame_00552.t1	Pful_18208.t1	Esin_03038-PA	Bger_03563.t1	3.82673	6.15506	4.31073	4.39812	3.84904	4.98646	5.90282	5.1644	3.13216	7.26511	5.81779	5.79845	8.9277	10.2686	3.60155	5.06609	8.76483	12.09	4.9295	3.42072	3.12211	3.65955	5.5312	3.35857
OG0009277	Pame_00553.t1	Pful_18207.t2	Esin_03037-PA	Bger_03564.t1	10.3507	7.96241	7.32058	6.89235	7.11019	6.67921	6.80107	9.75717	6.31205	4.44705	5.8417	4.30428	7.71672	7.64178	3.50458	5.06353	7.36465	11.4411	14.8444	10.3805	12.2609	12.3053	19.785	9.72166
OG0009278	Pame_00472.t2	Pful_7129.t2	Esin_03061-PA	Bger_03568.t1	0.566882	0.625215	1.03133	0.284803	0.570692	0.407048	1.12777	0.827544	0.636202	1.05464	0.446219	0.637464	2.16594	0.409496	0.10204	0.926797	1.06353	0.728654	2.2043	3.08402	4.25739	1.7661	4.24213	1.86027
OG0009280	Pame_10904.t4	Pful_20307.t1	Esin_17247-PA	Bger_03589.t1	6.19191	43.0523	13.8236	8.05101	20.8028	7.6974	11.6333	56.2694	50.2555	55.69	146.579	54.7934	165.697	306.471	74.031	100.014	113.608	399.324	69.6685	147.289	63.5409	178.712	109.403	30.726
OG0009281	Pame_03877.t1	Pful_1940.t1	Esin_01326-PA	Bger_03590.t2	8.54008	6.95079	1.98899	5.98551	4.85076	4.82796	2.96277	2.38067	1.48159	2.5924	1.6902	1.16082	6.3388	3.12463	2.49014	2.50407	4.39592	6.0237	0.864222	2.17144	0.353815	0.760115	1.12655	0.619783
OG0009282	Pame_03875.t1	Pful_1942.t1	Esin_01324-PA	Bger_03591.t2	4.69942	5.4311	7.62056	4.74402	8.20051	6.01741	2.92628	11.0548	7.26037	3.95363	16.6652	6.43533	25.4992	13.7984	4.31048	7.80827	24.2396	12.8771	43.8622	49.3853	46.6926	43.4118	38.5426	31.1353
OG0009283	Pame_03874.t1	Pful_1943.t1	Esin_00990-PA	Bger_03592.t1	27.5372	42.3971	38.4125	27.6204	34.524	26.6713	21.4924	23.0972	25.6902	20.555	32.1837	16.0158	13.0728	9.81023	5.49145	8.4238	11.5158	16.2203	6.5518	12.2657	4.97839	9.2222	6.2755	5.50961
OG0009284	Pame_03871.t1	Pful_1944.t1	Esin_00991-PA	Bger_03597.t1	0.206305	0.143467	0.029738	0.23569	0.17792	0.03316	0.76748	0.594558	0.217855	0.26868	0.40421	0.234109	10.1869	6.49756	9.08681	8.48544	5.13449	7.94355	2.43208	2.84882	2.49315	3.18387	3.76822	1.19468
OG0009285	Pame_03866.t1	Pful_1947.t1	Esin_00992-PA	Bger_03598.t2	414.39	509.638	596.809	332.028	349.505	436.552	186.136	283.368	281.222	261.69	274.092	240.685	2318.07	1923.51	1054.41	1697.04	1831.68	2020.29	105.237	82.3421	107.664	60.7575	98.7918	80.8707
OG0009286	Pame_18642.t1	Pful_14146.t1	Esin_17901-PA	Bger_03609.t1	0	0	0.059959	0	0	0	0	0	0.130998	0	0.496016	0.050043	2.50059	1.14855	0.278879	1.36225	2.00149	1.51833	0	0	0	0	0.04284	0
OG0009287	Pame_20762.t2	Pful_862.t1	Esin_17853-PA	Bger_03610.t1	15.8514	16.383	13.1214	14.7686	13.3815	9.71504	6.81001	8.7516	7.12039	6.8195	8.38479	5.27174	2.50565	1.94152	1.09708	1.49246	1.41058	1.72873	2.51547	2.98421	2.52606	2.02656	4.0639	1.98939
OG0009288	Pame_21022.t1	Pful_561.t1	Esin_17854-PA	Bger_03611.t1	71.172	100.787	51.8101	51.6329	74.3407	49.5013	56.2671	113.122	48.1006	60.0356	87.3338	33.1052	14.093	8.0957	3.7453	12.9054	12.5325	26.2317	22.7994	20.4655	17.514	27.1983	41.8467	6.91326
OG0009289	Pame_03770.t1	Pful_11918.t1	Esin_01219-PA	Bger_03625.t1	0	0	0	0	0	0	0.0229	0.076363	0	0.020174	0.264995	0.020136	1.53485	1.03501	0.471529	0.656091	1.19053	1.18162	0.377288	0.346246	0.501846	0.376651	0.750747	0.172323
OG0009290	Pame_03781.t1	Pful_17287.t2	Esin_00995-PA	Bger_03629.t2	15.077	17.7574	7.73549	14.3603	18.0523	12.0629	22.7372	27.0279	12.0757	14.7726	21.0208	10.636	0	0	0	0	0	0.284311	127.674	73.1453	68.4189	92.8868	133.761	79.5052
OG0009291	Pame_06024.t1	Pful_14826.t1	Esin_15756-PA	Bger_03635.t1	311.593	417.669	337.809	288.71	237.03	279.844	214.705	378.122	315.694	240.477	264.386	165.639	320.531	141.325	113.42	127.948	215.442	224.839	30.0923	51.6974	62.2804	69.0251	71.8095	21.8764
OG0009292	Pame_06022.t1	Pful_14824.t1	Esin_15746-PA	Bger_03636.t1	0.359781	0.600663	0.541347	0.463331	0.226336	0.354915	2.58164	1.42915	1.38258	1.03354	3.03925	0.86859	1.86136	0	0	0	0	0	0.826961	0.461752	0.726881	0.264617	1.34904	0.429015
OG0009293	Pame_06021.t1	Pful_14823.t1	Esin_15751-PA	Bger_03637.t1	3.58454	5.73689	6.0556	2.94581	7.55508	4.46748	16.6693	20.5531	15.5769	17.6078	24.7088	11.8138	3.63767	4.41976	1.69968	2.72383	6.35414	3.33421	5.9572	4.96592	4.6182	3.62688	5.02875	3.91005
OG0009294	Pame_19172.t1	Pful_17914.t1	Esin_04918-PA	Bger_03647.t1	0	0	0	0	0	0	0	0	0	0	0.138342	0	48.3596	22.3737	13.5504	29.7488	15.1532	21.9656	2.90442	1.87341	2.09858	2.65746	2.48213	1.47593
OG0009295	Pame_19174.t1	Pful_17913.t3	Esin_04920-PA	Bger_03648.t1	0.08548	0.156151	0.021629	0.034343	0.042994	0.192153	0.054403	0.201845	0.020731	0.016008	0.122678	0.01599	0.569448	0.730696	0.345621	0.550712	0.471505	1.00954	2.49418	0.65362	0.284279	0.097022	8.78243	0.03253
OG0009296	Pame_19179.t1	Pful_17912.t1	Esin_04921-PA	Bger_03649.t2	1.42031	1.69591	1.02857	1.24494	1.8873	1.08509	2.15134	1.44505	0.741803	1.18895	1.8557	0.83484	15.7349	16.0502	7.36023	9.81299	14.7762	15.6367	7.55329	3.06764	3.27478	2.56789	4.2912	3.78738
